Time,Open,High,Low,Close,Volume
10/25/2018,2674.88,2722.7,2667.84,2705.57,3062114048
10/24/2018,2737.87,2742.59,2651.89,2656.1,3140536320
10/23/2018,2721.03,2753.59,2691.43,2740.69,2810568960
10/22/2018,2773.94,2778.94,2749.22,2755.88,2219051264
10/19/2018,2775.66,2797.77,2760.27,2767.78,2467481088
10/18/2018,2802,2806.04,2755.18,2768.78,2330696448
10/17/2018,2811.67,2816.94,2781.81,2809.21,2120418816
10/16/2018,2767.05,2813.46,2766.91,2809.92,2137274752
10/15/2018,2763.83,2775.99,2749.03,2750.79,2023151616
10/12/2018,2770.54,2775.77,2729.44,2767.13,2665303296
10/11/2018,2776.87,2795.14,2710.51,2728.37,3309534720
10/10/2018,2873.9,2874.02,2784.86,2785.68,2895006208
10/09/2018,2882.51,2894.83,2874.27,2880.34,2136559616
10/08/2018,2877.53,2889.45,2862.08,2884.43,2013126784
10/05/2018,2902.54,2909.64,2869.29,2885.57,2091494784
10/04/2018,2919.35,2919.78,2883.92,2901.61,2105861248
10/03/2018,2931.69,2939.86,2921.36,2925.51,2101579648
10/02/2018,2923.8,2931.42,2919.37,2923.43,2060042752
10/01/2018,2926.29,2937.06,2917.91,2924.59,2148843520
09/28/2018,2910.03,2920.53,2907.5,2913.98,2193939712
09/27/2018,2911.65,2927.22,2909.27,2914,1803058048
09/26/2018,2916.98,2931.15,2903.28,2905.97,2053174784
09/25/2018,2921.75,2923.95,2913.7,2915.56,2034744576
09/24/2018,2921.83,2923.79,2912.63,2919.37,2105481344
09/21/2018,2936.76,2940.91,2927.11,2929.67,3900792064
09/20/2018,2919.73,2934.8,2919.73,2930.75,2102348032
09/19/2018,2906.6,2912.36,2903.82,2907.95,1942348416
09/18/2018,2890.74,2911.17,2890.43,2904.31,1947735424
09/17/2018,2903.83,2904.65,2886.16,2888.8,1855645824
09/14/2018,2906.38,2908.3,2895.77,2904.98,1896515584
09/13/2018,2896.85,2906.76,2896.39,2904.18,2167357696
09/12/2018,2888.29,2894.65,2879.2,2888.92,2063572608
09/11/2018,2871.57,2892.52,2866.78,2887.89,1880844160
09/10/2018,2881.39,2886.93,2875.94,2877.13,1762585984
09/07/2018,2868.26,2883.81,2864.12,2871.68,1942169600
09/06/2018,2888.64,2892.05,2867.29,2878.05,2025172736
09/05/2018,2891.59,2894.21,2876.92,2888.6,2277718528
09/04/2018,2896.96,2900.18,2885.13,2896.72,1952726400
08/31/2018,2898.37,2906.32,2891.73,2901.52,1806136576
08/30/2018,2908.94,2912.46,2895.22,2901.13,1725979648
08/29/2018,2900.62,2916.5,2898.4,2914.04,1761496064
08/28/2018,2901.45,2903.77,2893.5,2897.52,1788301568
08/27/2018,2884.69,2898.25,2884.69,2896.74,2055945984
08/24/2018,2862.35,2876.16,2862.35,2874.69,1675497472
08/23/2018,2860.29,2868.78,2854.03,2856.98,1653913600
08/22/2018,2860.99,2867.54,2856.05,2861.82,1583705472
08/21/2018,2861.51,2873.23,2861.32,2862.96,1897094784
08/20/2018,2853.93,2859.76,2850.62,2857.05,1673590016
08/17/2018,2838.32,2855.63,2833.73,2850.13,1897228800
08/16/2018,2831.44,2850.49,2831.44,2840.69,1990092032
08/15/2018,2827.95,2827.95,2802.49,2818.37,2170174976
08/14/2018,2827.88,2843.11,2826.58,2839.96,1733260800
08/13/2018,2835.46,2843.4,2819.88,2821.93,1852090752
08/10/2018,2839.64,2842.2,2825.81,2833.28,1817774976
08/09/2018,2857.19,2862.48,2851.98,2853.58,1670803072
08/08/2018,2856.79,2862.44,2853.09,2857.7,1624654464
08/07/2018,2855.92,2863.43,2855.92,2858.45,1792641152
08/06/2018,2840.29,2853.29,2835.98,2850.4,1755402752
08/03/2018,2829.62,2840.38,2827.37,2840.35,1829936640
08/02/2018,2800.48,2829.91,2796.34,2827.22,2040386816
08/01/2018,2821.17,2825.83,2805.85,2813.36,2200609280
07/31/2018,2809.73,2824.46,2808.06,2816.29,2449761024
07/30/2018,2819,2821.74,2798.11,2802.6,2240037888
07/27/2018,2842.35,2843.17,2808.34,2818.82,2343658752
07/26/2018,2835.49,2845.57,2835.26,2837.44,2578242304
07/25/2018,2817.73,2848.03,2817.73,2846.07,2288128256
07/24/2018,2820.68,2829.99,2811.12,2820.4,2183986688
07/23/2018,2799.17,2808.61,2795.14,2806.98,1863978368
07/20/2018,2804.55,2809.7,2800.01,2801.83,2082882048
07/19/2018,2809.37,2812.05,2799.77,2804.49,2110255232
07/18/2018,2811.35,2816.76,2805.89,2815.62,1946267136
07/17/2018,2789.34,2814.19,2789.24,2809.55,1848700416
07/16/2018,2801.43,2803.71,2793.39,2798.43,1791632384
07/13/2018,2796.93,2804.53,2791.69,2801.31,1757998336
07/12/2018,2783.14,2799.22,2781.53,2798.29,1862928000
07/11/2018,2779.82,2785.91,2770.77,2774.02,1806015232
07/10/2018,2788.56,2795.58,2786.24,2793.84,1743427968
07/09/2018,2768.51,2784.65,2768.51,2784.17,1859165440
07/06/2018,2737.68,2764.41,2733.52,2759.82,1570610304
07/05/2018,2724.19,2737.83,2716.02,2736.61,1709735808
07/03/2018,2733.27,2736.58,2711.16,2713.22,1148652928
07/02/2018,2704.95,2727.26,2698.95,2726.71,1774974592
06/29/2018,2727.13,2743.26,2718.03,2718.37,2247611904
06/28/2018,2698.69,2724.34,2691.99,2716.31,2123739648
06/27/2018,2728.45,2746.09,2699.38,2699.63,2277333248
06/26/2018,2722.12,2732.91,2715.6,2723.06,2209004288
06/25/2018,2742.94,2742.94,2698.67,2717.07,2404385024
06/22/2018,2760.79,2764.17,2752.68,2754.88,2887234304
06/21/2018,2769.28,2769.28,2744.39,2749.76,2149437184
06/20/2018,2769.73,2774.86,2763.91,2767.32,2184211712
06/19/2018,2752.01,2765.05,2743.19,2762.59,2214221568
06/18/2018,2765.79,2774.99,2757.12,2773.75,2029883392
06/15/2018,2777.78,2782.81,2761.73,2779.66,3501178368
06/14/2018,2783.21,2789.06,2776.52,2782.49,2271012096
06/13/2018,2787.94,2791.47,2774.65,2775.63,2422914048
06/12/2018,2785.6,2789.8,2778.78,2786.85,1989894016
06/11/2018,2780.18,2790.21,2780.17,2782,1917077632
06/08/2018,2765.84,2779.39,2763.59,2779.03,1813371648
06/07/2018,2774.84,2779.9,2760.16,2770.37,2139133056
06/06/2018,2753.25,2772.39,2748.46,2772.35,2130321152
06/05/2018,2748.46,2752.61,2739.51,2748.8,1982320640
06/04/2018,2741.67,2749.16,2740.54,2746.87,1974155264
06/01/2018,2718.7,2736.93,2718.7,2734.62,1995116032
05/31/2018,2720.98,2722.5,2700.68,2705.27,2746987264
05/30/2018,2702.43,2729.34,2702.43,2724.01,2032100352
05/29/2018,2705.11,2710.67,2676.81,2689.86,2250972416
05/25/2018,2723.6,2727.36,2714.99,2721.33,1683086336
05/24/2018,2730.94,2731.97,2707.38,2727.76,1965051648
05/23/2018,2713.98,2733.33,2709.54,2733.29,2030185984
05/22/2018,2738.34,2742.24,2721.88,2724.44,1907818752
05/21/2018,2725.95,2739.19,2725.7,2733.01,1789869056
05/18/2018,2717.35,2719.5,2709.18,2712.97,1956929152
05/17/2018,2719.71,2731.96,2711.36,2720.13,1863613056
05/16/2018,2712.62,2727.76,2712.17,2722.46,1844279552
05/15/2018,2718.59,2718.59,2701.91,2711.45,1964096384
05/14/2018,2733.37,2742.1,2725.47,2730.13,1820433152
05/11/2018,2722.7,2732.86,2717.45,2727.72,1796034048
05/10/2018,2705.02,2726.11,2704.54,2723.07,1835353600
05/09/2018,2678.12,2701.27,2674.14,2697.79,2083097600
05/08/2018,2670.26,2676.34,2655.2,2671.92,2106585856
05/07/2018,2669.36,2683.35,2664.7,2672.63,1911248384
05/04/2018,2621.45,2670.93,2615.32,2663.42,1915006848
05/03/2018,2628.08,2637.14,2594.62,2629.73,2395693056
05/02/2018,2654.24,2660.87,2631.7,2635.67,2303620096
05/01/2018,2643.64,2655.27,2625.41,2654.8,2185437696
04/30/2018,2675.05,2682.92,2648.04,2648.05,2335651584
04/27/2018,2675.47,2677.35,2659.01,2669.91,2104565376
04/26/2018,2651.65,2676.48,2647.16,2666.94,2543293952
04/25/2018,2634.92,2645.3,2612.67,2639.4,2203579904
04/24/2018,2680.8,2683.55,2617.32,2634.56,2413968896
04/23/2018,2675.4,2682.86,2657.99,2670.29,1858105216
04/20/2018,2692.56,2693.94,2660.61,2670.14,2308508928
04/19/2018,2701.16,2702.84,2681.9,2693.13,2168636672
04/18/2018,2710.11,2717.49,2703.63,2708.64,1965630464
04/17/2018,2692.74,2713.34,2692.05,2706.39,1925630464
04/16/2018,2670.1,2686.49,2665.16,2677.84,1866870400
04/13/2018,2676.9,2680.26,2645.05,2656.3,1823268864
04/12/2018,2653.83,2674.72,2653.83,2663.99,1922966400
04/11/2018,2643.89,2661.43,2639.25,2642.19,1788525952
04/10/2018,2638.41,2665.45,2635.78,2656.87,2132599552
04/09/2018,2617.18,2653.55,2610.79,2613.16,1923050368
04/06/2018,2645.82,2656.88,2586.27,2604.47,2187111680
04/05/2018,2657.36,2672.08,2649.58,2662.84,2008036352
04/04/2018,2584.04,2649.86,2573.61,2644.69,2220731136
04/03/2018,2592.17,2619.14,2575.49,2614.45,2169555200
04/02/2018,2633.45,2638.3,2553.8,2581.88,2468994048
03/29/2018,2614.41,2659.07,2609.72,2640.87,2348028928
03/28/2018,2611.3,2632.65,2593.06,2605,2574191616
03/27/2018,2667.57,2674.78,2596.12,2612.62,2501316096
03/26/2018,2619.35,2661.36,2601.81,2658.55,2434498048
03/23/2018,2646.71,2657.67,2585.89,2588.26,2558217984
03/22/2018,2691.36,2695.68,2641.59,2643.69,2492921088
03/21/2018,2714.99,2739.14,2709.79,2711.93,2074883968
03/20/2018,2715.05,2724.22,2710.05,2716.94,2088202368
03/19/2018,2741.38,2741.38,2694.59,2712.92,2191394816
03/16/2018,2750.57,2761.85,2749.97,2752.01,3459192832
03/15/2018,2754.27,2763.03,2741.47,2747.33,1998737408
03/14/2018,2774.06,2777.11,2744.38,2749.48,2179975680
03/13/2018,2792.31,2801.9,2758.68,2765.31,2353889280
03/12/2018,2790.54,2796.98,2779.26,2783.02,2157969152
03/09/2018,2752.91,2786.57,2751.54,2786.57,2195651072
03/08/2018,2732.75,2740.45,2722.65,2738.97,2047404416
03/07/2018,2710.18,2730.6,2701.74,2726.8,2204997376
03/06/2018,2730.18,2732.08,2711.26,2728.12,2080635392
03/05/2018,2681.06,2728.09,2675.75,2720.94,2341946624
03/02/2018,2658.89,2696.25,2647.32,2691.25,2445883904
03/01/2018,2715.22,2730.89,2659.65,2677.67,2790764032
02/28/2018,2753.78,2761.52,2713.54,2713.83,2606285568
02/27/2018,2780.45,2789.15,2744.22,2744.28,2357084160
02/26/2018,2757.37,2780.64,2753.78,2779.6,2112406400
02/23/2018,2715.8,2747.76,2713.74,2747.3,1869037568
02/22/2018,2710.42,2731.26,2697.77,2703.96,2099630336
02/21/2018,2720.53,2747.75,2701.29,2701.33,2221587712
02/20/2018,2722.99,2737.6,2706.76,2716.26,2135921664
02/16/2018,2727.14,2754.42,2725.11,2732.22,2214918912
02/15/2018,2713.46,2731.51,2689.82,2731.2,2296145920
02/14/2018,2651.21,2702.1,2648.87,2698.63,2420069632
02/13/2018,2646.27,2668.84,2637.08,2662.94,2093173248
02/12/2018,2636.75,2672.61,2622.45,2656,2679600384
02/09/2018,2601.78,2638.67,2532.69,2619.55,3731314688
02/08/2018,2685.01,2685.27,2580.56,2581,3249463296
02/07/2018,2690.95,2727.67,2681.33,2681.66,2838298880
02/06/2018,2614.78,2701.04,2593.07,2695.14,4024143616
02/05/2018,2741.06,2763.39,2638.17,2648.94,3544117504
02/02/2018,2808.92,2808.92,2759.97,2762.13,2721617664
02/01/2018,2816.45,2835.96,2812.7,2821.98,2466173696
01/31/2018,2832.41,2839.26,2813.04,2823.81,2823741696
01/30/2018,2832.74,2837.75,2818.27,2822.43,2405602304
01/29/2018,2867.23,2870.62,2851.48,2853.53,2175684096
01/26/2018,2847.48,2872.87,2846.18,2872.87,2215919360
01/25/2018,2846.24,2848.56,2830.94,2839.25,2317282304
01/24/2018,2845.42,2852.97,2824.81,2837.54,2447566080
01/23/2018,2835.05,2842.24,2830.59,2839.13,2168015872
01/22/2018,2809.16,2833.03,2808.12,2832.97,2162473728
01/19/2018,2802.6,2810.33,2798.08,2810.3,2440064512
01/18/2018,2802.4,2805.83,2792.56,2798.03,2307360512
01/17/2018,2784.99,2807.04,2778.38,2802.56,2419144704
01/16/2018,2798.96,2807.54,2768.64,2776.42,2600258816
01/12/2018,2770.18,2787.85,2769.64,2786.24,2129410048
01/11/2018,2752.97,2767.56,2752.78,2767.56,1975974016
01/10/2018,2745.55,2750.8,2736.06,2748.23,2091186432
01/09/2018,2751.15,2759.14,2747.86,2751.29,2022846848
01/08/2018,2742.67,2748.51,2737.6,2747.71,1965531136
01/05/2018,2731.33,2743.45,2727.92,2743.15,1998927744
01/04/2018,2719.31,2729.29,2719.07,2723.99,2209734656
01/03/2018,2697.85,2714.37,2697.77,2713.06,2247360768
01/02/2018,2683.73,2695.89,2682.36,2695.81,1892676864
12/29/2017,2689.15,2692.12,2673.61,2673.61,1354525056
12/28/2017,2686.1,2687.66,2682.69,2687.54,1131234048
12/27/2017,2682.1,2685.64,2678.91,2682.62,1187070848
12/26/2017,2679.09,2682.74,2677.96,2680.5,1100330496
12/22/2017,2684.22,2685.35,2678.13,2683.34,1426879360
12/21/2017,2683.02,2692.64,2682.4,2684.57,1948409984
12/20/2017,2688.18,2691.01,2676.11,2679.25,1965565056
12/19/2017,2692.71,2694.44,2680.74,2681.47,1951683200
12/18/2017,2685.92,2694.97,2685.92,2690.16,2173508096
12/15/2017,2660.63,2679.63,2659.14,2675.81,3745745664
12/14/2017,2665.87,2668.09,2652.01,2652.01,1997408384
12/13/2017,2667.59,2671.88,2662.85,2662.85,2001774592
12/12/2017,2661.73,2669.72,2659.78,2664.11,2021583232
12/11/2017,2652.19,2660.33,2651.47,2659.99,1811178368
12/08/2017,2646.21,2651.65,2644.1,2651.5,1843451008
12/07/2017,2628.38,2640.99,2626.53,2636.98,1977523968
12/06/2017,2626.24,2634.41,2624.75,2629.27,1926061952
12/05/2017,2639.78,2648.72,2627.73,2629.57,2274451456
12/04/2017,2657.19,2665.19,2639.03,2639.44,2795997696
12/01/2017,2645.1,2650.62,2605.52,2642.22,2497628672
11/30/2017,2633.93,2657.74,2633.93,2647.58,3122108416
11/29/2017,2627.82,2634.89,2620.32,2626.07,2671028224
11/28/2017,2605.94,2627.69,2605.44,2627.04,2068827136
11/27/2017,2602.66,2606.41,2598.87,2601.42,1728809984
11/24/2017,2600.42,2604.21,2600.42,2602.42,728273088
11/22/2017,2600.31,2600.94,2595.23,2597.08,1596057344
11/21/2017,2589.17,2601.19,2589.17,2599.03,1920976768
11/20/2017,2579.49,2584.64,2578.24,2582.14,1786156800
11/17/2017,2582.94,2583.96,2577.62,2578.85,2088322432
11/16/2017,2572.95,2590.09,2572.95,2585.64,2046697216
11/15/2017,2569.45,2572.84,2557.45,2564.62,2090801408
11/14/2017,2577.75,2579.66,2566.56,2578.87,2207475712
11/13/2017,2576.53,2587.66,2574.48,2584.84,2099115392
11/10/2017,2580.18,2583.81,2575.57,2582.3,2045161600
11/09/2017,2584,2586.5,2566.33,2584.62,2233489152
11/08/2017,2588.71,2595.47,2585.02,2594.38,2092332800
11/07/2017,2592.11,2597.02,2584.35,2590.64,2089736448
11/06/2017,2587.47,2593.38,2585.66,2591.13,2116417408
11/03/2017,2581.93,2588.42,2576.77,2587.84,2052553344
11/02/2017,2579.46,2581.11,2566.17,2579.85,2416738304
11/01/2017,2583.21,2588.4,2574.92,2579.36,2210945280
10/31/2017,2575.99,2578.29,2572.15,2575.26,2301425408
10/30/2017,2577.75,2580.03,2568.25,2572.83,2274922752
10/27/2017,2570.49,2582.98,2565.94,2581.07,2620458496
10/26/2017,2560.08,2567.07,2559.8,2560.4,2300758784
10/25/2017,2566.52,2567.4,2544,2557.15,2467911680
10/24/2017,2568.66,2572.18,2565.58,2569.13,2163379968
10/23/2017,2578.08,2578.29,2564.33,2564.98,2043652224
10/20/2017,2567.56,2575.44,2567.56,2575.21,2151130880
10/19/2017,2553.39,2562.36,2547.92,2562.1,1896003456
10/18/2017,2562.87,2564.11,2559.67,2561.26,1793321600
10/17/2017,2557.17,2559.71,2554.69,2559.36,1783193216
10/16/2017,2555.57,2559.47,2552.64,2557.64,1736356224
10/13/2017,2555.66,2557.65,2552.09,2553.17,1893931264
10/12/2017,2552.88,2555.33,2548.31,2550.93,2056841984
10/11/2017,2550.62,2555.24,2547.95,2555.24,1817197824
10/10/2017,2549.99,2555.23,2544.86,2550.64,1728125184
10/09/2017,2551.39,2551.82,2541.6,2544.73,1505566208
10/06/2017,2547.44,2549.41,2543.79,2549.33,1642294144
10/05/2017,2540.86,2552.51,2540.02,2552.07,1729395584
10/04/2017,2533.48,2540.53,2531.8,2537.74,1699097600
10/03/2017,2530.34,2535.13,2528.85,2534.58,1737511424
10/02/2017,2521.2,2529.23,2520.4,2529.12,1856377984
09/29/2017,2509.96,2519.44,2507.99,2519.36,1809911552
09/28/2017,2503.41,2510.81,2502.93,2510.06,1782169856
09/27/2017,2503.3,2511.75,2495.91,2507.04,2035326208
09/26/2017,2501.04,2503.51,2495.12,2496.84,1822049408
09/25/2017,2499.39,2502.54,2488.03,2496.66,2033920256
09/22/2017,2497.26,2503.47,2496.54,2502.22,1672336640
09/21/2017,2507.16,2507.16,2499,2500.6,1811929216
09/20/2017,2506.84,2508.85,2496.67,2508.24,2066413568
09/19/2017,2506.29,2507.84,2503.19,2506.65,1920071424
09/18/2017,2502.51,2508.32,2499.92,2503.87,1922720640
09/15/2017,2495.67,2500.23,2493.16,2500.23,3038855680
09/14/2017,2494.56,2498.43,2491.35,2495.62,1916765056
09/13/2017,2493.89,2498.37,2492.14,2498.37,1897322752
09/12/2017,2491.94,2496.77,2490.37,2496.48,1937393664
09/11/2017,2474.52,2488.95,2474.52,2488.11,1933077248
09/08/2017,2462.25,2467.11,2459.4,2461.43,2003871744
09/07/2017,2468.06,2468.62,2460.29,2465.1,2097113856
09/06/2017,2463.83,2469.64,2459.2,2465.54,2049758976
09/05/2017,2470.35,2471.97,2446.55,2457.85,2114362368
09/01/2017,2474.42,2480.38,2473.85,2476.55,1581548800
08/31/2017,2462.65,2475.01,2462.65,2471.65,2076949376
08/30/2017,2446.06,2460.31,2443.77,2457.59,1552245760
08/29/2017,2431.94,2449.19,2428.2,2446.3,1503811200
08/28/2017,2447.35,2449.12,2439.03,2444.24,1466541952
08/25/2017,2444.72,2453.96,2442.22,2443.05,1500900864
08/24/2017,2447.91,2450.39,2436.19,2438.97,1678956416
08/23/2017,2444.88,2448.91,2441.42,2444.04,1583454208
08/22/2017,2433.75,2454.77,2433.67,2452.51,1588713856
08/21/2017,2425.5,2430.58,2417.35,2428.37,1635773824
08/18/2017,2427.64,2440.27,2420.69,2425.55,1962081152
08/17/2017,2462.95,2465.02,2430.01,2430.01,1929351168
08/16/2017,2468.63,2474.93,2463.86,2468.11,1686070016
08/15/2017,2468.66,2468.9,2461.61,2464.61,1689633536
08/14/2017,2454.96,2468.22,2454.96,2465.84,1586223616
08/11/2017,2441.04,2448.09,2437.85,2441.32,1659262720
08/10/2017,2465.38,2465.38,2437.75,2438.21,2079314816
08/09/2017,2465.35,2474.41,2462.08,2474.02,1821056000
08/08/2017,2478.35,2490.87,2470.32,2474.92,1826290816
08/07/2017,2477.14,2480.95,2475.88,2480.91,1639568384
08/04/2017,2476.88,2480,2472.08,2476.83,1869113856
08/03/2017,2476.03,2476.03,2468.85,2472.16,2039487232
08/02/2017,2480.38,2480.38,2466.48,2477.57,2125483648
08/01/2017,2477.1,2478.51,2471.14,2476.35,2076284032
07/31/2017,2475.94,2477.96,2468.53,2470.3,2189633536
07/28/2017,2469.12,2473.53,2464.66,2472.1,2043353600
07/27/2017,2482.76,2484.04,2459.93,2475.42,2677231104
07/26/2017,2479.97,2481.69,2474.94,2477.83,2261843200
07/25/2017,2477.88,2481.24,2474.91,2477.13,2373902080
07/24/2017,2472.04,2473.1,2466.32,2469.91,1943950592
07/21/2017,2467.4,2472.54,2465.06,2472.54,1946504832
07/20/2017,2475.56,2477.62,2468.43,2473.45,1993809024
07/19/2017,2463.85,2473.83,2463.85,2473.83,1849694208
07/18/2017,2455.88,2460.92,2450.34,2460.61,1750952448
07/17/2017,2459.5,2462.82,2457.16,2459.14,1655943296
07/14/2017,2449.16,2463.54,2446.69,2459.27,1667639552
07/13/2017,2444.99,2449.32,2441.69,2447.83,1845640448
07/12/2017,2435.75,2445.76,2435.75,2443.25,1856435968
07/11/2017,2427.35,2429.3,2412.79,2425.53,1732498048
07/10/2017,2424.51,2432,2422.27,2427.43,1767990656
07/07/2017,2413.52,2426.92,2413.52,2425.18,1668167808
07/06/2017,2423.44,2424.28,2407.7,2409.75,2021300352
07/05/2017,2430.78,2434.9,2422.05,2432.54,2001771648
07/03/2017,2431.39,2439.17,2428.69,2429.01,1196618752
06/30/2017,2429.2,2432.71,2421.65,2423.41,2068473216
06/29/2017,2442.38,2442.73,2405.7,2419.7,2437153280
06/28/2017,2428.7,2442.97,2428.02,2440.69,1978838400
06/27/2017,2436.34,2440.15,2419.38,2419.38,2029472000
06/26/2017,2443.32,2450.42,2437.03,2439.07,1807411200
06/23/2017,2434.65,2441.4,2431.11,2438.3,2954290944
06/22/2017,2437.4,2441.62,2433.27,2434.5,1975027968
06/21/2017,2439.31,2442.23,2430.74,2435.61,2194972672
06/20/2017,2450.66,2450.66,2436.6,2437.03,1981272832
06/19/2017,2442.55,2453.82,2441.79,2453.46,1881642368
06/16/2017,2431.24,2433.15,2422.88,2433.15,3474905600
06/15/2017,2424.14,2433.95,2418.53,2432.46,2056413056
06/14/2017,2443.75,2443.75,2428.34,2437.92,2077560832
06/13/2017,2434.15,2441.49,2431.28,2440.35,2078680064
06/12/2017,2425.88,2430.38,2419.97,2429.39,2715835392
06/09/2017,2436.39,2446.2,2415.7,2431.77,2624857600
06/08/2017,2434.27,2439.27,2427.94,2433.79,2247662848
06/07/2017,2432.03,2435.28,2424.75,2433.14,2087405952
06/06/2017,2431.92,2436.21,2428.12,2429.33,1972388352
06/05/2017,2437.83,2439.55,2434.32,2436.1,1742362368
06/02/2017,2431.28,2440.23,2427.71,2439.07,2017388032
06/01/2017,2415.65,2430.06,2413.54,2430.06,2156064768
05/31/2017,2415.63,2415.99,2403.59,2411.8,2610801664
05/30/2017,2411.67,2415.26,2409.43,2412.91,1776698752
05/26/2017,2414.5,2416.68,2412.2,2415.82,1524512512
05/25/2017,2409.54,2418.71,2408.01,2415.07,2010590464
05/24/2017,2401.41,2405.58,2397.99,2404.39,1797590144
05/23/2017,2397.04,2400.85,2393.88,2398.42,1770956032
05/22/2017,2387.21,2395.46,2386.92,2394.02,1858438400
05/19/2017,2371.37,2389.06,2370.43,2381.73,2249727488
05/18/2017,2354.69,2375.74,2352.72,2365.72,2308543232
05/17/2017,2382.95,2384.87,2356.21,2357.03,2717638912
05/16/2017,2404.55,2405.77,2396.05,2400.67,2039120000
05/15/2017,2394.68,2404.05,2393.94,2402.32,1896371200
05/12/2017,2392.44,2392.44,2387.19,2390.9,1786638976
05/11/2017,2394.84,2395.72,2381.74,2394.44,2024699648
05/10/2017,2396.79,2399.74,2392.79,2399.63,1985193344
05/09/2017,2401.58,2403.87,2392.44,2396.92,1855962752
05/08/2017,2399.94,2401.36,2393.92,2399.38,1845375232
05/05/2017,2392.37,2399.29,2389.38,2399.29,1823789824
05/04/2017,2389.79,2391.43,2380.35,2389.52,2236620288
05/03/2017,2386.5,2389.82,2379.75,2388.13,2270224128
05/02/2017,2391.05,2392.93,2385.82,2391.17,2371688704
05/01/2017,2388.5,2394.49,2384.83,2388.33,1893003392
04/28/2017,2393.68,2393.68,2382.36,2384.2,2239464704
04/27/2017,2389.7,2392.1,2382.68,2388.77,2205559296
04/26/2017,2388.98,2398.16,2386.76,2387.45,2223615744
04/25/2017,2381.51,2392.48,2381.15,2388.61,2304916736
04/24/2017,2370.33,2376.98,2369.19,2374.15,2248662016
04/21/2017,2354.74,2356.18,2344.51,2348.69,2071758976
04/20/2017,2342.69,2361.37,2340.91,2355.84,2089716224
04/19/2017,2346.79,2352.63,2335.05,2338.17,1946832768
04/18/2017,2342.53,2348.35,2334.54,2342.19,1903470848
04/17/2017,2332.62,2349.14,2332.51,2349.01,1626263808
04/13/2017,2341.98,2348.26,2328.95,2328.95,1764747264
04/12/2017,2352.15,2352.72,2341.18,2344.93,1897910144
04/11/2017,2353.92,2355.22,2337.25,2353.78,1817529600
04/10/2017,2357.16,2366.37,2351.5,2357.16,1620328960
04/07/2017,2356.59,2363.76,2350.74,2355.54,1730732416
04/06/2017,2353.79,2364.16,2348.9,2357.49,1936973568
04/05/2017,2366.59,2378.36,2350.52,2352.95,2104797952
04/04/2017,2354.76,2360.53,2350.72,2360.16,1820405376
04/03/2017,2362.34,2365.87,2344.73,2358.84,2182257920
03/31/2017,2364.82,2370.35,2362.6,2362.72,1997043968
03/30/2017,2361.31,2370.42,2358.58,2368.06,1848896256
03/29/2017,2356.54,2363.36,2352.94,2361.13,1734142848
03/28/2017,2339.79,2363.78,2337.63,2358.57,1951313664
03/27/2017,2329.11,2344.9,2322.25,2341.59,1931759744
03/24/2017,2350.42,2356.22,2335.74,2343.98,1920253568
03/23/2017,2345.97,2358.92,2342.13,2345.96,1918716544
03/22/2017,2343,2351.81,2336.45,2348.45,2138554752
03/21/2017,2379.32,2381.93,2341.9,2344.02,2637087488
03/20/2017,2378.24,2379.55,2369.66,2373.47,1822463360
03/17/2017,2383.71,2385.71,2377.64,2378.25,3398204928
03/16/2017,2387.71,2388.1,2377.18,2381.38,1878039168
03/15/2017,2370.34,2390.01,2368.94,2385.26,2124877568
03/14/2017,2368.55,2368.55,2358.18,2365.45,1685090176
03/13/2017,2371.56,2374.42,2368.52,2373.47,1822264064
03/10/2017,2372.52,2376.86,2363.04,2372.6,2017929600
03/09/2017,2363.49,2369.08,2354.54,2364.87,2019165184
03/08/2017,2369.81,2373.09,2361.01,2362.98,2085506176
03/07/2017,2370.74,2375.12,2365.51,2368.39,1912963584
03/06/2017,2375.23,2378.8,2367.98,2375.31,1888989056
03/03/2017,2380.92,2383.89,2375.39,2383.12,1832913152
03/02/2017,2394.75,2394.75,2380.17,2381.92,2120547968
03/01/2017,2380.13,2400.98,2380.13,2395.96,2558721536
02/28/2017,2366.08,2367.79,2358.96,2363.64,2538169088
02/27/2017,2365.23,2371.54,2361.87,2369.75,1881303552
02/24/2017,2355.73,2367.34,2352.87,2367.34,2190395648
02/23/2017,2367.5,2368.26,2355.09,2363.81,2200797952
02/22/2017,2361.11,2365.13,2358.34,2362.82,1953850368
02/21/2017,2354.91,2366.71,2354.91,2365.38,2108632064
02/17/2017,2343.01,2351.16,2339.58,2351.16,2119431552
02/16/2017,2349.64,2351.31,2338.87,2347.22,2086044800
02/15/2017,2335.58,2351.3,2334.81,2349.25,2251620096
02/14/2017,2326.12,2337.58,2322.17,2337.58,2161361152
02/13/2017,2321.72,2331.58,2321.42,2328.25,1958736384
02/10/2017,2312.27,2319.23,2311.1,2316.1,2067124608
02/09/2017,2296.7,2311.08,2296.61,2307.87,2118563968
02/08/2017,2289.55,2295.91,2285.38,2294.67,2113479936
02/07/2017,2295.87,2299.4,2290.16,2293.08,2079166208
02/06/2017,2294.28,2296.18,2288.57,2292.56,1902540416
02/03/2017,2288.54,2298.31,2287.88,2297.42,2208634112
02/02/2017,2276.69,2283.97,2271.65,2280.85,2321959936
