"","ticker","tradeDate","clsPx","hiPx","loPx","open","stockVolume","unadjClsPx","unadjHiPx","unadjLoPx","unadjOpen","unadjStockVolume","updatedAt"
"1933","SPX",2013-09-09,1671.71,1672.4,1656.85,1656.85,0,1671.71,1672.4,1656.85,1656.85,0,"2020-09-26T01:40:49Z"
"1934","SPX",2013-09-10,1683.99,1684.09,1674.32,1674.32,0,1683.99,1684.09,1674.32,1674.32,0,"2020-09-26T01:40:49Z"
"1935","SPX",2013-09-11,1689.13,1689.13,1678.7,1681.04,0,1689.13,1689.13,1678.7,1681.04,0,"2020-09-26T01:40:49Z"
"1936","SPX",2013-09-12,1683.42,1689.97,1681.96,1689.21,0,1683.42,1689.97,1681.96,1689.21,0,"2020-09-26T01:40:49Z"
"1937","SPX",2013-09-13,1687.99,1688.73,1682.22,1685.04,0,1687.99,1688.73,1682.22,1685.04,0,"2020-09-26T01:40:49Z"
"1938","SPX",2013-09-16,1697.6,1704.95,1691.7,1691.7,0,1697.6,1704.95,1691.7,1691.7,0,"2020-09-26T01:40:49Z"
"1939","SPX",2013-09-17,1704.76,1705.52,1697.73,1697.73,0,1704.76,1705.52,1697.73,1697.73,0,"2020-09-26T01:40:49Z"
"1940","SPX",2013-09-18,1725.52,1729.44,1700.35,1705.74,0,1725.52,1729.44,1700.35,1705.74,0,"2020-09-26T01:40:49Z"
"1941","SPX",2013-09-19,1722.34,1729.86,1720.2,1727.34,0,1722.34,1729.86,1720.2,1727.34,0,"2020-09-26T01:40:49Z"
"1942","SPX",2013-09-20,1709.91,1725.23,1708.89,1722.44,0,1709.91,1725.23,1708.89,1722.44,0,"2020-09-26T01:40:49Z"
"1943","SPX",2013-09-23,1701.84,1711.44,1697.1,1711.44,0,1701.84,1711.44,1697.1,1711.44,0,"2020-09-26T01:40:49Z"
"1944","SPX",2013-09-24,1697.42,1707.63,1694.9,1702.6,0,1697.42,1707.63,1694.9,1702.6,0,"2020-09-26T01:40:49Z"
"1945","SPX",2013-09-25,1692.77,1701.71,1691.88,1698.02,0,1692.77,1701.71,1691.88,1698.02,0,"2020-09-26T01:40:49Z"
"1946","SPX",2013-09-26,1698.67,1703.85,1693.11,1694.05,0,1698.67,1703.85,1693.11,1694.05,0,"2020-09-26T01:40:49Z"
"1947","SPX",2013-09-27,1691.75,1695.52,1687.11,1695.52,0,1691.75,1695.52,1687.11,1695.52,0,"2020-09-26T01:40:49Z"
"1948","SPX",2013-09-30,1681.55,1687.26,1674.99,1687.26,0,1681.55,1687.26,1674.99,1687.26,0,"2020-09-26T01:40:49Z"
"1949","SPX",2013-10-01,1695,1696.55,1682.07,1682.41,0,1695,1696.55,1682.07,1682.41,0,"2020-09-26T01:40:49Z"
"1950","SPX",2013-10-02,1693.87,1693.87,1680.34,1691.9,0,1693.87,1693.87,1680.34,1691.9,0,"2020-09-26T01:40:49Z"
"1951","SPX",2013-10-03,1678.66,1692.35,1670.36,1692.35,0,1678.66,1692.35,1670.36,1692.35,0,"2020-09-26T01:40:49Z"
"1952","SPX",2013-10-04,1690.5,1691.94,1677.33,1678.79,0,1690.5,1691.94,1677.33,1678.79,0,"2020-09-26T01:40:49Z"
"1953","SPX",2013-10-07,1676.12,1687.15,1674.7,1687.15,0,1676.12,1687.15,1674.7,1687.15,0,"2020-09-26T01:40:49Z"
"1954","SPX",2013-10-08,1655.45,1676.79,1655.03,1676.22,0,1655.45,1676.79,1655.03,1676.22,0,"2020-09-26T01:40:49Z"
"1955","SPX",2013-10-09,1656.4,1662.47,1646.47,1656.99,0,1656.4,1662.47,1646.47,1656.99,0,"2020-09-26T01:40:49Z"
"1956","SPX",2013-10-10,1692.56,1692.56,1660.88,1660.88,0,1692.56,1692.56,1660.88,1660.88,0,"2020-09-26T01:40:49Z"
"1957","SPX",2013-10-11,1703.2,1703.44,1688.52,1691.09,0,1703.2,1703.44,1688.52,1691.09,0,"2020-09-26T01:40:49Z"
"1958","SPX",2013-10-14,1710.14,1711.03,1692.13,1699.86,0,1710.14,1711.03,1692.13,1699.86,0,"2020-09-26T01:40:49Z"
"1959","SPX",2013-10-15,1698.06,1711.57,1695.93,1709.17,0,1698.06,1711.57,1695.93,1709.17,0,"2020-09-26T01:40:49Z"
"1960","SPX",2013-10-16,1721.54,1721.76,1700.49,1700.49,0,1721.54,1721.76,1700.49,1700.49,0,"2020-09-26T01:40:49Z"
"1961","SPX",2013-10-17,1733.15,1733.45,1714.12,1720.17,0,1733.15,1733.45,1714.12,1720.17,0,"2020-09-26T01:40:49Z"
"1962","SPX",2013-10-18,1744.5,1745.31,1735.74,1736.72,0,1744.5,1745.31,1735.74,1736.72,0,"2020-09-26T01:40:49Z"
"1963","SPX",2013-10-21,1744.66,1747.79,1740.67,1745.2,0,1744.66,1747.79,1740.67,1745.2,0,"2020-09-26T01:40:49Z"
"1964","SPX",2013-10-22,1754.67,1759.33,1746.48,1746.48,0,1754.67,1759.33,1746.48,1746.48,0,"2020-09-26T01:40:49Z"
"1965","SPX",2013-10-23,1746.38,1752.27,1740.5,1752.27,0,1746.38,1752.27,1740.5,1752.27,0,"2020-09-26T01:40:49Z"
"1966","SPX",2013-10-24,1752.07,1753.94,1745.5,1747.48,0,1752.07,1753.94,1745.5,1747.48,0,"2020-09-26T01:40:49Z"
"1967","SPX",2013-10-25,1759.77,1759.82,1752.45,1756.01,0,1759.77,1759.82,1752.45,1756.01,0,"2020-09-26T01:40:49Z"
"1968","SPX",2013-10-28,1762.11,1764.99,1757.67,1759.42,0,1762.11,1764.99,1757.67,1759.42,0,"2020-09-26T01:40:49Z"
"1969","SPX",2013-10-29,1771.95,1772.09,1762.93,1762.93,0,1771.95,1772.09,1762.93,1762.93,0,"2020-09-26T01:40:49Z"
"1970","SPX",2013-10-30,1763.31,1775.22,1757.24,1772.27,0,1763.31,1775.22,1757.24,1772.27,0,"2020-09-26T01:40:49Z"
"1971","SPX",2013-10-31,1756.54,1768.53,1755.72,1763.24,0,1756.54,1768.53,1755.72,1763.24,0,"2020-09-26T01:40:49Z"
"1972","SPX",2013-11-01,1761.64,1765.67,1752.7,1758.7,0,1761.64,1765.67,1752.7,1758.7,0,"2020-09-26T01:40:49Z"
"1973","SPX",2013-11-04,1767.93,1768.78,1761.56,1763.4,0,1767.93,1768.78,1761.56,1763.4,0,"2020-09-26T01:40:49Z"
"1974","SPX",2013-11-05,1762.97,1767.03,1755.76,1765.67,0,1762.97,1767.03,1755.76,1765.67,0,"2020-09-26T01:40:49Z"
"1975","SPX",2013-11-06,1770.49,1773.74,1764.4,1765,0,1770.49,1773.74,1764.4,1765,0,"2020-09-26T01:40:49Z"
"1976","SPX",2013-11-07,1747.15,1774.54,1746.2,1770.74,0,1747.15,1774.54,1746.2,1770.74,0,"2020-09-26T01:40:49Z"
"1977","SPX",2013-11-08,1770.61,1770.78,1747.63,1748.37,0,1770.61,1770.78,1747.63,1748.37,0,"2020-09-26T01:40:49Z"
"1978","SPX",2013-11-11,1771.89,1773.44,1767.85,1769.96,0,1771.89,1773.44,1767.85,1769.96,0,"2020-09-26T01:40:49Z"
"1979","SPX",2013-11-12,1767.69,1771.78,1762.29,1769.51,0,1767.69,1771.78,1762.29,1769.51,0,"2020-09-26T01:40:49Z"
"1980","SPX",2013-11-13,1782,1782,1760.64,1764.37,0,1782,1782,1760.64,1764.37,0,"2020-09-26T01:40:49Z"
"1981","SPX",2013-11-14,1790.62,1791.53,1780.22,1782.75,0,1790.62,1791.53,1780.22,1782.75,0,"2020-09-26T01:40:49Z"
"1982","SPX",2013-11-15,1798.18,1798.22,1790.66,1790.66,0,1798.18,1798.22,1790.66,1790.66,0,"2020-09-26T01:40:49Z"
"1983","SPX",2013-11-18,1791.53,1802.33,1788,1798.82,0,1791.53,1802.33,1788,1798.82,0,"2020-09-26T01:40:49Z"
"1984","SPX",2013-11-19,1787.87,1795.51,1784.72,1790.79,0,1787.87,1795.51,1784.72,1790.79,0,"2020-09-26T01:40:49Z"
"1985","SPX",2013-11-20,1781.37,1795.73,1777.23,1789.59,0,1781.37,1795.73,1777.23,1789.59,0,"2020-09-26T01:40:49Z"
"1986","SPX",2013-11-21,1795.85,1797.16,1783.52,1783.52,0,1795.85,1797.16,1783.52,1783.52,0,"2020-09-26T01:40:49Z"
"1987","SPX",2013-11-22,1804.76,1804.84,1794.7,1797.21,0,1804.76,1804.84,1794.7,1797.21,0,"2020-09-26T01:40:49Z"
"1988","SPX",2013-11-25,1802.48,1808.1,1800.58,1806.33,0,1802.48,1808.1,1800.58,1806.33,0,"2020-09-26T01:40:49Z"
"1989","SPX",2013-11-26,1802.75,1808.42,1800.77,1802.87,0,1802.75,1808.42,1800.77,1802.87,0,"2020-09-26T01:40:49Z"
"1990","SPX",2013-11-27,1807.23,1808.27,1802.77,1803.48,0,1807.23,1808.27,1802.77,1803.48,0,"2020-09-26T01:40:49Z"
"1991","SPX",2013-11-29,1805.81,1813.55,1803.98,1808.69,0,1805.81,1813.55,1803.98,1808.69,0,"2020-09-26T01:40:49Z"
"1992","SPX",2013-12-02,1800.9,1810.02,1798.6,1806.55,0,1800.9,1810.02,1798.6,1806.55,0,"2020-09-26T01:40:49Z"
"1993","SPX",2013-12-03,1795.15,1800.1,1787.85,1800.1,0,1795.15,1800.1,1787.85,1800.1,0,"2020-09-26T01:40:49Z"
"1994","SPX",2013-12-04,1792.81,1799.8,1779.09,1793.15,0,1792.81,1799.8,1779.09,1793.15,0,"2020-09-26T01:40:49Z"
"1995","SPX",2013-12-05,1785.03,1792.82,1783.38,1792.82,0,1785.03,1792.82,1783.38,1792.82,0,"2020-09-26T01:40:49Z"
"1996","SPX",2013-12-06,1805.09,1806.04,1788.36,1788.36,0,1805.09,1806.04,1788.36,1788.36,0,"2020-09-26T01:40:49Z"
"1997","SPX",2013-12-09,1808.37,1811.52,1806.21,1806.21,0,1808.37,1811.52,1806.21,1806.21,0,"2020-09-26T01:40:49Z"
"1998","SPX",2013-12-10,1802.62,1808.52,1801.75,1807.6,0,1802.62,1808.52,1801.75,1807.6,0,"2020-09-26T01:40:49Z"
"1999","SPX",2013-12-11,1782.22,1802.97,1780.09,1802.76,0,1782.22,1802.97,1780.09,1802.76,0,"2020-09-26T01:40:49Z"
"2000","SPX",2013-12-12,1775.5,1782.99,1772.28,1781.71,0,1775.5,1782.99,1772.28,1781.71,0,"2020-09-26T01:40:49Z"
"2001","SPX",2013-12-13,1775.32,1780.92,1772.45,1777.98,0,1775.32,1780.92,1772.45,1777.98,0,"2020-09-26T01:40:49Z"
"2002","SPX",2013-12-16,1786.54,1792.22,1777.48,1777.48,0,1786.54,1792.22,1777.48,1777.48,0,"2020-09-26T01:40:49Z"
"2003","SPX",2013-12-17,1781,1786.77,1777.05,1786.47,0,1781,1786.77,1777.05,1786.47,0,"2020-09-26T01:40:49Z"
"2004","SPX",2013-12-18,1810.65,1811.08,1768.36,1781.46,0,1810.65,1811.08,1768.36,1781.46,0,"2020-09-26T01:40:49Z"
"2005","SPX",2013-12-19,1809.6,1810.88,1801.35,1809,0,1809.6,1810.88,1801.35,1809,0,"2020-09-26T01:40:49Z"
"2006","SPX",2013-12-20,1818.32,1823.75,1810.25,1810.39,0,1818.32,1823.75,1810.25,1810.39,0,"2020-09-26T01:40:49Z"
"2007","SPX",2013-12-23,1827.99,1829.75,1822.92,1822.92,0,1827.99,1829.75,1822.92,1822.92,0,"2020-09-26T01:40:49Z"
"2008","SPX",2013-12-24,1833.32,1833.32,1828.02,1828.02,0,1833.32,1833.32,1828.02,1828.02,0,"2020-09-26T01:40:49Z"
"2009","SPX",2013-12-26,1842.02,1842.84,1834.96,1834.96,0,1842.02,1842.84,1834.96,1834.96,0,"2020-09-26T01:40:49Z"
"2010","SPX",2013-12-27,1841.4,1844.89,1839.81,1842.97,0,1841.4,1844.89,1839.81,1842.97,0,"2020-09-26T01:40:49Z"
"2011","SPX",2013-12-30,1841.07,1842.47,1838.77,1841.47,0,1841.07,1842.47,1838.77,1841.47,0,"2020-09-26T01:40:49Z"
"2012","SPX",2013-12-31,1848.36,1849.44,1842.41,1842.61,0,1848.36,1849.44,1842.41,1842.61,0,"2020-09-26T01:40:49Z"
"2013","SPX",2014-01-02,1831.98,1845.86,1827.74,1845.86,0,1831.98,1845.86,1827.74,1845.86,0,"2020-09-26T01:40:49Z"
"2014","SPX",2014-01-03,1831.37,1838.24,1829.13,1833.21,0,1831.37,1838.24,1829.13,1833.21,0,"2020-09-26T01:40:49Z"
"2015","SPX",2014-01-06,1826.77,1837.16,1823.73,1832.31,0,1826.77,1837.16,1823.73,1832.31,0,"2020-09-26T01:40:49Z"
"2016","SPX",2014-01-07,1837.88,1840.1,1828.71,1828.71,0,1837.88,1840.1,1828.71,1828.71,0,"2020-09-26T01:40:49Z"
"2017","SPX",2014-01-08,1837.49,1840.02,1831.4,1837.9,0,1837.49,1840.02,1831.4,1837.9,0,"2020-09-26T01:40:49Z"
"2018","SPX",2014-01-09,1838.13,1843.23,1830.38,1839,0,1838.13,1843.23,1830.38,1839,0,"2020-09-26T01:40:49Z"
"2019","SPX",2014-01-10,1842.37,1843.15,1832.43,1840.06,0,1842.37,1843.15,1832.43,1840.06,0,"2020-09-26T01:40:49Z"
"2020","SPX",2014-01-13,1819.2,1843.45,1815.52,1841.26,0,1819.2,1843.45,1815.52,1841.26,0,"2020-09-26T01:40:49Z"
"2021","SPX",2014-01-14,1838.88,1839.26,1821.36,1821.36,0,1838.88,1839.26,1821.36,1821.36,0,"2020-09-26T01:40:49Z"
"2022","SPX",2014-01-15,1848.38,1850.84,1840.52,1840.52,0,1848.38,1850.84,1840.52,1840.52,0,"2020-09-26T01:40:49Z"
"2023","SPX",2014-01-16,1845.89,1847.99,1840.3,1847.99,0,1845.89,1847.99,1840.3,1847.99,0,"2020-09-26T01:40:49Z"
"2024","SPX",2014-01-17,1838.7,1846.04,1835.23,1844.23,0,1838.7,1846.04,1835.23,1844.23,0,"2020-09-26T01:40:49Z"
"2025","SPX",2014-01-21,1843.8,1849.31,1832.38,1841.05,0,1843.8,1849.31,1832.38,1841.05,0,"2020-09-26T01:40:49Z"
"2026","SPX",2014-01-22,1844.86,1846.87,1840.88,1844.71,0,1844.86,1846.87,1840.88,1844.71,0,"2020-09-26T01:40:49Z"
"2027","SPX",2014-01-23,1828.46,1842.29,1820.06,1842.29,0,1828.46,1842.29,1820.06,1842.29,0,"2020-09-26T01:40:49Z"
"2028","SPX",2014-01-24,1790.29,1826.96,1790.29,1826.96,0,1790.29,1826.96,1790.29,1826.96,0,"2020-09-26T01:40:49Z"
"2029","SPX",2014-01-27,1781.56,1795.98,1772.88,1791.03,0,1781.56,1795.98,1772.88,1791.03,0,"2020-09-26T01:40:49Z"
"2030","SPX",2014-01-28,1792.5,1793.87,1779.49,1783,0,1792.5,1793.87,1779.49,1783,0,"2020-09-26T01:40:49Z"
"2031","SPX",2014-01-29,1774.2,1790.15,1770.98,1790.15,0,1774.2,1790.15,1770.98,1790.15,0,"2020-09-26T01:40:49Z"
"2032","SPX",2014-01-30,1794.19,1798.77,1777.17,1777.17,0,1794.19,1798.77,1777.17,1777.17,0,"2020-09-26T01:40:49Z"
"2033","SPX",2014-01-31,1782.59,1793.88,1772.26,1790.88,0,1782.59,1793.88,1772.26,1790.88,0,"2020-09-26T01:40:49Z"
"2034","SPX",2014-02-03,1741.89,1784.83,1739.66,1782.68,0,1741.89,1784.83,1739.66,1782.68,0,"2020-09-26T01:40:49Z"
"2035","SPX",2014-02-04,1755.2,1758.73,1743.82,1743.82,0,1755.2,1758.73,1743.82,1743.82,0,"2020-09-26T01:40:49Z"
"2036","SPX",2014-02-05,1751.64,1755.79,1737.92,1753.38,0,1751.64,1755.79,1737.92,1753.38,0,"2020-09-26T01:40:49Z"
"2037","SPX",2014-02-06,1773.43,1774.06,1752.99,1752.99,0,1773.43,1774.06,1752.99,1752.99,0,"2020-09-26T01:40:49Z"
"2038","SPX",2014-02-07,1797.02,1798.03,1776.01,1776.01,0,1797.02,1798.03,1776.01,1776.01,0,"2020-09-26T01:40:49Z"
"2039","SPX",2014-02-10,1799.84,1799.94,1791.83,1796.2,0,1799.84,1799.94,1791.83,1796.2,0,"2020-09-26T01:40:49Z"
"2040","SPX",2014-02-11,1819.75,1823.54,1800.41,1800.45,0,1819.75,1823.54,1800.41,1800.45,0,"2020-09-26T01:40:49Z"
"2041","SPX",2014-02-12,1819.26,1826.55,1815.97,1820.12,0,1819.26,1826.55,1815.97,1820.12,0,"2020-09-26T01:40:49Z"
"2042","SPX",2014-02-13,1829.83,1830.25,1809.22,1814.82,0,1829.83,1830.25,1809.22,1814.82,0,"2020-09-26T01:40:49Z"
"2043","SPX",2014-02-14,1838.63,1841.65,1825.59,1828.46,0,1838.63,1841.65,1825.59,1828.46,0,"2020-09-26T01:40:49Z"
"2044","SPX",2014-02-18,1840.76,1842.87,1835.01,1839.03,0,1840.76,1842.87,1835.01,1839.03,0,"2020-09-26T01:40:49Z"
"2045","SPX",2014-02-19,1828.75,1847.5,1826.99,1838.9,0,1828.75,1847.5,1826.99,1838.9,0,"2020-09-26T01:40:49Z"
"2046","SPX",2014-02-20,1839.78,1842.79,1824.58,1829.24,0,1839.78,1842.79,1824.58,1829.24,0,"2020-09-26T01:40:49Z"
"2047","SPX",2014-02-21,1836.25,1846.13,1835.6,1841.07,0,1836.25,1846.13,1835.6,1841.07,0,"2020-09-26T01:40:49Z"
"2048","SPX",2014-02-24,1847.61,1858.71,1836.78,1836.78,0,1847.61,1858.71,1836.78,1836.78,0,"2020-09-26T01:40:49Z"
"2049","SPX",2014-02-25,1845.12,1852.91,1840.19,1847.66,0,1845.12,1852.91,1840.19,1847.66,0,"2020-09-26T01:40:49Z"
"2050","SPX",2014-02-26,1845.16,1852.65,1840.66,1845.79,0,1845.16,1852.65,1840.66,1845.79,0,"2020-09-26T01:40:49Z"
"2051","SPX",2014-02-27,1854.29,1854.53,1841.13,1844.9,0,1854.29,1854.53,1841.13,1844.9,0,"2020-09-26T01:40:49Z"
"2052","SPX",2014-02-28,1859.45,1867.92,1847.67,1855.12,0,1859.45,1867.92,1847.67,1855.12,0,"2020-09-26T01:40:49Z"
"2053","SPX",2014-03-03,1845.73,1857.68,1834.44,1857.68,0,1845.73,1857.68,1834.44,1857.68,0,"2020-09-26T01:40:49Z"
"2054","SPX",2014-03-04,1873.91,1876.23,1849.23,1849.23,0,1873.91,1876.23,1849.23,1849.23,0,"2020-09-26T01:40:49Z"
"2055","SPX",2014-03-05,1873.81,1876.53,1871.11,1874.05,0,1873.81,1876.53,1871.11,1874.05,0,"2020-09-26T01:40:49Z"
"2056","SPX",2014-03-06,1877.03,1881.94,1874.18,1874.18,0,1877.03,1881.94,1874.18,1874.18,0,"2020-09-26T01:40:49Z"
"2057","SPX",2014-03-07,1878.04,1883.53,1870.56,1878.52,0,1878.04,1883.53,1870.56,1878.52,0,"2020-09-26T01:40:49Z"
"2058","SPX",2014-03-10,1877.17,1877.87,1867.04,1877.86,0,1877.17,1877.87,1867.04,1877.86,0,"2020-09-26T01:40:49Z"
"2059","SPX",2014-03-11,1867.63,1882.35,1863.88,1878.26,0,1867.63,1882.35,1863.88,1878.26,0,"2020-09-26T01:40:49Z"
"2060","SPX",2014-03-12,1868.2,1868.38,1854.49,1866.15,0,1868.2,1868.38,1854.49,1866.15,0,"2020-09-26T01:40:49Z"
"2061","SPX",2014-03-13,1846.34,1874.4,1841.86,1869.06,0,1846.34,1874.4,1841.86,1869.06,0,"2020-09-26T01:40:49Z"
"2062","SPX",2014-03-14,1841.13,1852.44,1839.57,1845.07,0,1841.13,1852.44,1839.57,1845.07,0,"2020-09-26T01:40:49Z"
"2063","SPX",2014-03-17,1858.83,1862.3,1842.81,1842.81,0,1858.83,1862.3,1842.81,1842.81,0,"2020-09-26T01:40:49Z"
"2064","SPX",2014-03-18,1872.25,1873.76,1858.92,1858.92,0,1872.25,1873.76,1858.92,1858.92,0,"2020-09-26T01:40:49Z"
"2065","SPX",2014-03-19,1860.77,1874.14,1850.65,1872.25,0,1860.77,1874.14,1850.65,1872.25,0,"2020-09-26T01:40:49Z"
"2066","SPX",2014-03-20,1872.01,1873.49,1854.63,1860.09,0,1872.01,1873.49,1854.63,1860.09,0,"2020-09-26T01:40:49Z"
"2067","SPX",2014-03-21,1866.52,1883.97,1863.46,1874.53,0,1866.52,1883.97,1863.46,1874.53,0,"2020-09-26T01:40:49Z"
"2068","SPX",2014-03-24,1857.44,1873.34,1849.69,1867.67,0,1857.44,1873.34,1849.69,1867.67,0,"2020-09-26T01:40:49Z"
"2069","SPX",2014-03-25,1865.62,1871.87,1855.96,1859.48,0,1865.62,1871.87,1855.96,1859.48,0,"2020-09-26T01:40:49Z"
"2070","SPX",2014-03-26,1852.56,1875.92,1852.56,1867.09,0,1852.56,1875.92,1852.56,1867.09,0,"2020-09-26T01:40:49Z"
"2071","SPX",2014-03-27,1849.04,1855.55,1842.11,1852.11,0,1849.04,1855.55,1842.11,1852.11,0,"2020-09-26T01:40:49Z"
"2072","SPX",2014-03-28,1857.62,1866.63,1850.07,1850.07,0,1857.62,1866.63,1850.07,1850.07,0,"2020-09-26T01:40:49Z"
"2073","SPX",2014-03-31,1872.34,1875.18,1859.16,1859.16,0,1872.34,1875.18,1859.16,1859.16,0,"2020-09-26T01:40:49Z"
"2074","SPX",2014-04-01,1885.52,1885.84,1873.96,1873.96,0,1885.52,1885.84,1873.96,1873.96,0,"2020-09-26T01:40:49Z"
"2075","SPX",2014-04-02,1890.9,1893.17,1883.79,1886.61,0,1890.9,1893.17,1883.79,1886.61,0,"2020-09-26T01:40:49Z"
"2076","SPX",2014-04-03,1888.77,1893.8,1882.65,1891.43,0,1888.77,1893.8,1882.65,1891.43,0,"2020-09-26T01:40:49Z"
"2077","SPX",2014-04-04,1865.09,1897.28,1863.26,1890.25,0,1865.09,1897.28,1863.26,1890.25,0,"2020-09-26T01:40:49Z"
"2078","SPX",2014-04-07,1845.04,1864.04,1841.48,1863.92,0,1845.04,1864.04,1841.48,1863.92,0,"2020-09-26T01:40:49Z"
"2079","SPX",2014-04-08,1851.96,1854.95,1837.49,1845.48,0,1851.96,1854.95,1837.49,1845.48,0,"2020-09-26T01:40:49Z"
"2080","SPX",2014-04-09,1872.18,1872.43,1852.38,1852.64,0,1872.18,1872.43,1852.38,1852.64,0,"2020-09-26T01:40:49Z"
"2081","SPX",2014-04-10,1833.08,1872.53,1830.87,1872.28,0,1833.08,1872.53,1830.87,1872.28,0,"2020-09-26T01:40:49Z"
"2082","SPX",2014-04-11,1815.69,1835.07,1814.36,1830.65,0,1815.69,1835.07,1814.36,1830.65,0,"2020-09-26T01:40:49Z"
"2083","SPX",2014-04-14,1830.61,1834.19,1815.8,1818.18,0,1830.61,1834.19,1815.8,1818.18,0,"2020-09-26T01:40:49Z"
"2084","SPX",2014-04-15,1842.98,1844.02,1816.29,1831.45,0,1842.98,1844.02,1816.29,1831.45,0,"2020-09-26T01:40:49Z"
"2085","SPX",2014-04-16,1862.31,1862.31,1846.01,1846.01,0,1862.31,1862.31,1846.01,1846.01,0,"2020-09-26T01:40:49Z"
"2086","SPX",2014-04-17,1864.85,1869.63,1856.72,1861.73,0,1864.85,1869.63,1856.72,1861.73,0,"2020-09-26T01:40:49Z"
"2087","SPX",2014-04-21,1871.89,1871.89,1863.18,1865.79,0,1871.89,1871.89,1863.18,1865.79,0,"2020-09-26T01:40:49Z"
"2088","SPX",2014-04-22,1879.55,1884.89,1872.57,1872.57,0,1879.55,1884.89,1872.57,1872.57,0,"2020-09-26T01:40:49Z"
"2089","SPX",2014-04-23,1875.39,1879.75,1873.91,1879.32,0,1875.39,1879.75,1873.91,1879.32,0,"2020-09-26T01:40:49Z"
"2090","SPX",2014-04-24,1878.61,1884.06,1870.24,1881.97,0,1878.61,1884.06,1870.24,1881.97,0,"2020-09-26T01:40:49Z"
"2091","SPX",2014-04-25,1863.4,1877.72,1859.7,1877.72,0,1863.4,1877.72,1859.7,1877.72,0,"2020-09-26T01:40:49Z"
"2092","SPX",2014-04-28,1869.43,1877.01,1850.61,1865,0,1869.43,1877.01,1850.61,1865,0,"2020-09-26T01:40:49Z"
"2093","SPX",2014-04-29,1878.33,1880.6,1870.78,1870.78,0,1878.33,1880.6,1870.78,1870.78,0,"2020-09-26T01:40:49Z"
"2094","SPX",2014-04-30,1883.95,1885.2,1872.69,1877.1,0,1883.95,1885.2,1872.69,1877.1,0,"2020-09-26T01:40:49Z"
"2095","SPX",2014-05-01,1883.68,1888.59,1878.04,1884.39,0,1883.68,1888.59,1878.04,1884.39,0,"2020-09-26T01:40:49Z"
"2096","SPX",2014-05-02,1881.14,1891.33,1878.5,1885.3,0,1881.14,1891.33,1878.5,1885.3,0,"2020-09-26T01:40:49Z"
"2097","SPX",2014-05-05,1884.66,1885.51,1866.77,1879.45,0,1884.66,1885.51,1866.77,1879.45,0,"2020-09-26T01:40:49Z"
"2098","SPX",2014-05-06,1867.72,1883.69,1867.72,1883.69,0,1867.72,1883.69,1867.72,1883.69,0,"2020-09-26T01:40:49Z"
"2099","SPX",2014-05-07,1878.21,1878.83,1860.29,1868.53,0,1878.21,1878.83,1860.29,1868.53,0,"2020-09-26T01:40:49Z"
"2100","SPX",2014-05-08,1875.63,1889.07,1870.05,1877.39,0,1875.63,1889.07,1870.05,1877.39,0,"2020-09-26T01:40:49Z"
"2101","SPX",2014-05-09,1878.48,1878.57,1867.1,1875.27,0,1878.48,1878.57,1867.1,1875.27,0,"2020-09-26T01:40:49Z"
"2102","SPX",2014-05-12,1896.65,1897.13,1880.03,1880.03,0,1896.65,1897.13,1880.03,1880.03,0,"2020-09-26T01:40:49Z"
"2103","SPX",2014-05-13,1897.45,1902.17,1896.06,1896.75,0,1897.45,1902.17,1896.06,1896.75,0,"2020-09-26T01:40:49Z"
"2104","SPX",2014-05-14,1888.53,1897.13,1885.77,1897.13,0,1888.53,1897.13,1885.77,1897.13,0,"2020-09-26T01:40:49Z"
"2105","SPX",2014-05-15,1870.85,1888.16,1862.36,1888.16,0,1870.85,1888.16,1862.36,1888.16,0,"2020-09-26T01:40:49Z"
"2106","SPX",2014-05-16,1877.86,1878.28,1864.82,1871.19,0,1877.86,1878.28,1864.82,1871.19,0,"2020-09-26T01:40:49Z"
"2107","SPX",2014-05-19,1885.08,1886,1872.42,1876.66,0,1885.08,1886,1872.42,1876.66,0,"2020-09-26T01:40:49Z"
"2108","SPX",2014-05-20,1872.83,1884.88,1868.14,1884.88,0,1872.83,1884.88,1868.14,1884.88,0,"2020-09-26T01:40:49Z"
"2109","SPX",2014-05-21,1888.03,1888.8,1873.34,1873.34,0,1888.03,1888.8,1873.34,1873.34,0,"2020-09-26T01:40:49Z"
"2110","SPX",2014-05-22,1892.49,1896.33,1885.39,1888.19,0,1892.49,1896.33,1885.39,1888.19,0,"2020-09-26T01:40:49Z"
"2111","SPX",2014-05-23,1900.53,1901.26,1893.32,1893.32,0,1900.53,1901.26,1893.32,1893.32,0,"2020-09-26T01:40:49Z"
"2112","SPX",2014-05-27,1911.91,1912.28,1902.01,1902.01,0,1911.91,1912.28,1902.01,1902.01,0,"2020-09-26T01:40:49Z"
"2113","SPX",2014-05-28,1909.78,1914.46,1907.3,1911.77,0,1909.78,1914.46,1907.3,1911.77,0,"2020-09-26T01:40:49Z"
"2114","SPX",2014-05-29,1920.03,1920.03,1909.82,1910.6,0,1920.03,1920.03,1909.82,1910.6,0,"2020-09-26T01:40:49Z"
"2115","SPX",2014-05-30,1923.57,1924.03,1916.64,1920.33,0,1923.57,1924.03,1916.64,1920.33,0,"2020-09-26T01:40:49Z"
